Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,3195346,-,-,-,31.09,77.18,5,1840,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2018,1,1,0,30,3.3000000000000003,0,0,0,0,-7.6000000000000005,0,0,0,0,0.252,44.59,168.72,0.11,819,0.30000000000000004,46,1.3
2018,1,1,1,30,2.9000000000000004,0,0,0,0,-8.1,0,0,0,0,0.251,44.11,157.31,0.11,819,0.30000000000000004,52,1.3
2018,1,1,2,30,2.7,0,0,0,0,-8.6,0,0,0,0,0.25,43.22,144.64000000000001,0.11,819,0.30000000000000004,55,1.3
2018,1,1,3,30,2.9000000000000004,0,0,0,0,-9.1,0,0,0,0,0.248,40.97,131.8,0.11,818,0.30000000000000004,56,1.3
2018,1,1,4,30,3.2,0,0,0,0,-9.3,0,0,0,0,0.248,39.42,119.08,0.11,818,0.30000000000000004,56,1.3
2018,1,1,5,30,1.6,0,0,0,7,-3.2,0,0,0,0,0.303,70.19,106.65,0.1,813,0.7000000000000001,88,1.1
2018,1,1,6,30,2,0,0,0,4,-3.5,0,0,0,0,0.304,67.09,94.63,0.1,813,0.7000000000000001,94,1.1
2018,1,1,7,30,4.1000000000000005,44,187,66,4,-2.8000000000000003,25,0,3,25,0.304,60.99,83.2,0.1,814,0.7000000000000001,101,1.1
2018,1,1,8,30,7.300000000000001,105,452,238,4,-1.3,91,0,0,91,0.305,54.34,72.96000000000001,0.1,814,0.7000000000000001,120,1.2000000000000002
2018,1,1,9,30,9.700000000000001,139,604,401,7,-2.6,197,215,0,291,0.306,41.87,64.22,0.1,815,0.7000000000000001,158,1.6
2018,1,1,10,30,10.9,158,678,520,4,-3.4000000000000004,258,172,0,350,0.307,36.65,57.75,0.1,814,0.7000000000000001,193,2
2018,1,1,11,30,11.4,132,807,602,3,-3.5,271,320,0,458,0.309,35.07,54.39,0.1,814,0.7000000000000001,211,2.4000000000000004
2018,1,1,12,30,11.3,139,783,591,3,-3.5,274,292,0,442,0.309,35.36,54.72,0.1,814,0.7000000000000001,222,2.6
2018,1,1,13,30,10.600000000000001,139,719,513,4,-3.4000000000000004,248,126,3,314,0.307,37.27,58.68,0.1,814,0.8,231,2.5
