date,correlation,mae,rmse,r2,num_points,actual_max,actual_mean,actual_std,predicted_max,predicted_mean,predicted_std
2020-01-01,0.9339818900148752,96.00063388909084,120.02017526471616,0.8096349091711231,12,883.0,549.6666870117188,287.312744140625,866.5587158203125,490.9093017578125,305.8743896484375
2020-01-02,0.9732289274265747,60.53569167924468,73.80028724758267,0.9367357762275187,12,846.0,298.25,306.4595947265625,810.8447265625,304.0182189941406,267.5293273925781
2020-01-03,0.9546060767664352,55.015106359890765,77.16053208499017,0.8749322926820795,10,685.0,387.70001220703125,229.9860076904297,739.0510864257812,429.292724609375,219.45974731445312
2020-01-04,0.9050348292779052,111.98390325612334,170.33605678832365,0.7608394834576223,14,981.0,499.1428527832031,361.4549255371094,1010.5914916992188,537.7196655273438,404.6374206542969
2020-01-05,0.9758154604389911,112.19191902494327,128.03465069813865,0.8553121657139924,14,962.0,558.2857055664062,349.3042297363281,1054.2978515625,571.2426147460938,448.758056640625
2020-01-06,0.9418804194559461,63.571238246718444,98.8014085918124,0.8819287126855657,13,937.0,422.23077392578125,299.2760925292969,909.15966796875,403.10418701171875,290.2686462402344
2020-01-07,0.9369947525270009,84.2910999664729,118.7817077649409,0.8700470216081204,12,946.0,490.5833435058594,344.1523132324219,918.7390747070312,519.8854370117188,323.140380859375
2020-01-08,0.9593034552221884,99.66744672309702,127.1713696861419,0.8803763944437442,13,1000.0,490.8461608886719,382.70306396484375,1010.6963500976562,547.2507934570312,416.0698547363281
2020-01-09,0.9537202900624738,70.17755371062665,85.8168791302007,0.8912505147414757,11,785.0,359.2727355957031,272.9326171875,653.9750366210938,325.1087646484375,251.26324462890625
2020-01-10,0.9068609391456576,118.82737942164003,160.95740235019852,0.7566730931528383,14,962.0,320.8571472167969,338.6166076660156,768.1388549804688,252.92599487304688,256.41912841796875
2020-01-11,0.8042641884386273,128.96096585837688,204.81608601147488,0.5122500435488963,14,895.0,340.0,304.3391418457031,853.8073120117188,419.6719055175781,319.8039245605469
2020-01-12,0.8734954650523038,131.4018133432995,178.8275126675673,0.6870287605166071,13,904.0,383.0769348144531,332.70794677734375,906.740478515625,464.0547180175781,326.7453918457031
2020-01-13,0.9635286909365212,86.83155048591642,125.3536710434319,0.8316347564244848,12,958.0,595.5833129882812,319.08404541015625,1007.2440185546875,675.5565185546875,361.0535888671875
2020-01-14,0.8641180063788846,100.40387234196784,183.63525235845012,0.7136668582553478,14,958.0,448.78570556640625,356.1333312988281,939.2757568359375,499.98590087890625,344.70751953125
2020-01-15,0.9659580977739773,53.70804185293759,64.47467256961835,0.9312684299422095,11,779.0,357.18182373046875,257.9332580566406,808.9862060546875,358.9845886230469,259.95172119140625
2020-01-16,0.8361569274476858,90.55477481457608,150.74974344874212,0.6916365805161688,12,761.0,336.4166564941406,283.5433044433594,741.1856689453125,327.2115173339844,259.72064208984375
2020-01-17,0.7939251731469569,120.75455004104876,220.94710844989476,0.5416299980896897,14,947.0,432.6428527832031,338.666748046875,929.436279296875,500.621826171875,340.955078125
2020-01-18,0.9773832357069322,58.95580857281716,75.32698631906499,0.9522241737842292,12,921.0,500.3333435058594,359.9488220214844,945.5742797851562,519.3759155273438,351.5329284667969
2020-01-19,0.9265419697807867,112.23431466601012,144.39367605969917,0.8044245150509419,12,960.0,508.3333435058594,341.0242004394531,994.1582641601562,561.5008544921875,372.5661315917969
2020-01-20,0.9625286948604604,80.11613383928422,102.11324738658358,0.8927045333110626,13,932.9999389648438,400.6153869628906,324.4684143066406,906.7305297851562,453.6816101074219,289.8772888183594
2020-01-21,0.9754808794351282,63.482415453257374,80.86837608451006,0.9302095130410618,13,973.0,570.2307739257812,318.6116027832031,969.1039428710938,557.3524169921875,355.3863525390625
2020-01-22,0.9861599445667731,65.67923382325212,82.62356287154952,0.9297061807926823,13,958.0,564.8461303710938,324.3593444824219,1002.2093505859375,566.2853393554688,386.9615478515625
2020-01-23,0.8780670913118132,101.25609377888405,137.41227883259,0.7687278263069872,12,879.0,300.8333435058594,298.4407653808594,839.874755859375,287.5675354003906,265.3003845214844
2020-01-24,0.9380009440873668,154.61492498253153,186.09789191287103,0.6956444128577655,14,1042.0,570.7142944335938,350.0605163574219,1053.108154296875,487.7994689941406,451.5186462402344
2020-01-25,0.9535244909249395,74.56377312728962,102.52892219477289,0.8824858358273835,12,925.0,565.9166870117188,312.38885498046875,890.0416259765625,521.9598999023438,320.2303771972656
2020-01-26,0.9864789831501459,74.1608232575648,90.65269388820359,0.9202601208668546,13,935.0,547.076904296875,334.1365661621094,1005.57421875,582.9314575195312,396.7849426269531
2020-01-27,0.9649533247202754,77.07053220699962,98.51072403243438,0.925337217931188,12,970.0,524.4166870117188,376.5526428222656,983.2833251953125,548.6232299804688,376.8775634765625
2020-01-28,0.9626036851481445,84.31272922542387,103.05875940726169,0.8992409125995751,14,998.0,510.28570556640625,336.9264831542969,961.7470092773438,459.57244873046875,342.67840576171875
2020-01-29,0.9851119373444062,41.84409053896836,57.4399942129629,0.9505629302272447,11,850.0,465.5454406738281,270.9469909667969,880.8638916015625,445.1477355957031,298.5667419433594
2020-01-30,0.8874534762132614,94.5881940671262,120.24650309368091,0.45889203704211856,11,491.0,240.36363220214844,171.44577026367188,593.7225952148438,295.9263916015625,231.30323791503906
2020-01-31,0.9404937855713377,87.47526434300983,118.38490900983625,0.8113257391957915,12,903.0,407.3333435058594,284.6651306152344,911.266357421875,437.8128662109375,337.8576354980469
