date,correlation,mae,rmse,r2,num_points,actual_max,actual_mean,actual_std,predicted_max,predicted_mean,predicted_std
2018-07-03,0.0,234.04647827148438,234.04647827148438,1.0,1,37,37.0,,271.0464782714844,271.0464782714844,
2018-07-04,0.601520139105922,219.0732520421346,249.20122978540178,0.0,24,499,137.33333333333334,148.90109546905305,570.3551635742188,350.6025695800781,146.0532989501953
2018-07-05,0.1903661371188365,191.57515239715576,203.0813009202477,0.0,24,328,42.875,66.36546541688682,330.7324523925781,227.3233184814453,69.99234771728516
2018-07-06,0.5242813244127005,178.48384602864584,195.91400008712455,0.0,24,210,48.666666666666664,49.76786693952379,441.35638427734375,227.15049743652344,96.89852905273438
2018-07-07,0.6171531031427927,164.0850690205892,180.64921493293957,0.24778806573355827,24,614,229.375,212.76866647789709,459.9739685058594,301.9349060058594,108.26324462890625
2018-07-08,0.5468819355971796,153.02897834777832,180.0531464764431,0.0,24,494,165.0,118.93842031104565,489.017578125,306.0305480957031,121.24861145019531
2018-07-09,0.8871869387684761,81.80322170257568,95.20176796598851,0.717943232686939,24,601,228.20833333333334,183.112694966709,492.20050048828125,265.2933044433594,132.7267608642578
2018-07-10,0.43556807389566543,80.31715790430705,95.25292523930854,0.0783772703952178,24,432,164.66666666666666,101.35459349821501,320.9457092285156,178.5293426513672,74.85940551757812
2018-07-11,0.5568490874249157,138.10292975107828,192.31741789160736,0.1810114198881021,24,688,255.375,217.08079291400682,438.2099609375,190.5603790283203,79.6659927368164
2018-07-12,0.8923612400806687,86.61066087086995,103.61284263142267,0.17134644296523038,24,409,182.5,116.27029977038698,526.6635131835938,267.9024963378906,132.70372009277344
2018-07-13,0.8694512368899224,88.14271434148152,94.70045805585436,0.0,24,186,83.33333333333333,59.24060495439188,326.4804382324219,171.47605895996094,71.37321472167969
2018-07-14,-0.19334867076038179,137.78943967819214,154.2960061646501,0.0,24,371,61.75,84.82885583696562,273.529296875,158.26625061035156,74.12484741210938
2018-07-15,0.6299256049796609,113.63090387980144,121.44193508360296,0.0,24,139,34.083333333333336,30.670644039489964,254.66964721679688,147.7142333984375,56.0432014465332
2018-07-16,0.9047732557320641,71.69687843322754,84.19345373371132,0.6489881398391724,24,504,143.79166666666666,145.16406884645377,431.3111877441406,196.603271484375,105.56956481933594
2018-07-17,0.8992025054657563,62.20149008433024,71.463300740963,0.6275850351567073,24,363,204.70833333333334,119.62204216203004,417.5003356933594,253.2835693359375,96.26918029785156
2018-07-18,0.6736442310006415,150.24851735432944,185.39990664652458,0.4002768987301092,24,733,310.5833333333333,244.55459365009344,491.3869934082031,262.6851501464844,136.3374481201172
2018-07-19,0.840104492652483,116.06178347269694,150.45469574885848,0.537318692953728,24,726,342.75,225.9469445226698,492.8975830078125,270.5534362792969,133.59536743164062
2018-07-20,0.448243804720866,234.1743040084839,284.7916477924928,0.0,24,765,442.4166666666667,245.37246163238493,509.3868408203125,255.84637451171875,124.13514709472656
2018-07-21,0.9255725344654162,145.48571427663168,163.4397733301562,0.5015595253792824,24,759,397.875,236.4791216999928,518.803955078125,284.7972717285156,138.15115356445312
2018-07-22,0.4851306840412583,176.5573501586914,224.6155977394213,0.0,24,584,181.04166666666666,174.97142106185746,619.2530517578125,320.17608642578125,179.94175720214844
2018-07-23,0.7546783051713192,136.79844617843628,174.58386390902885,0.0,24,381,145.54166666666666,128.5947389439318,615.42724609375,270.3389892578125,188.8890838623047
2018-07-24,0.6972043327228915,102.1343309879303,136.97222842145501,0.30711282820209407,24,628,176.95833333333334,168.09042058592638,539.4851684570312,235.5010528564453,155.6737518310547
2018-07-25,0.6505577941283591,111.43755475680034,133.25315037296824,0.04009899628070823,24,564,145.58333333333334,138.9331765138618,402.9518737792969,224.65232849121094,119.90601348876953
2018-07-26,0.8399766697974755,138.1360263824463,163.41284237212025,0.4561841926046689,24,719,411.5416666666667,226.36119255021086,523.4573974609375,306.4827575683594,154.63247680664062
2018-07-27,0.7039540207119088,155.49113972981772,199.9297135031357,0.46631664104839665,24,835,392.3333333333333,279.56140597397365,619.8992919921875,353.2671813964844,170.48680114746094
2018-07-28,0.6250760261301782,185.77769120534262,236.71212354622452,0.19499292253107514,24,801,270.3333333333333,269.5022249914874,645.6625366210938,384.7128601074219,192.2175750732422
2018-07-29,0.65875300088617,157.48377068837485,190.531886880622,0.0,24,613,182.625,165.16679645792587,608.2590942382812,317.9566955566406,166.49359130859375
2018-07-30,0.7425166604306853,162.03945906956992,205.54763811335755,0.2906296376861748,24,837,456.7083333333333,249.2973567879316,593.9644165039062,332.9655456542969,170.12911987304688
2018-07-31,0.7253094611287967,165.24036820729575,199.43237728341697,0.49254540007520675,24,847,373.4166666666667,285.9820481849481,558.7340698242188,338.3132629394531,169.26368713378906
2018-08-01,0.8292520159671319,119.3457760810852,137.89346517139876,0.10275977313443507,24,574,156.41666666666666,148.70686562515522,505.72216796875,266.850341796875,137.7539520263672
2018-08-02,0.7760242582854934,94.4433406194051,108.68299630557998,0.2842733402890468,24,390,170.45833333333334,131.22896656861496,438.4757385253906,241.91883850097656,113.94610595703125
2018-08-03,0.8186910450175209,165.28804683685303,199.0445846534865,0.35194875612509835,24,848,367.7083333333333,252.57327463128595,601.1620483398438,247.9130401611328,133.7662811279297
2018-08-04,0.8253264351836719,176.98054472605386,223.8263694130208,0.3949480885585017,24,861,395.0833333333333,293.93860889155314,605.9339599609375,270.2846984863281,150.52383422851562
