date,correlation,mae,rmse,r2,num_points,actual_max,actual_mean,actual_std,predicted_max,predicted_mean,predicted_std
2018-07-09,0.622204073361385,171.35087500678168,240.14137978585384,0.0,9,623.0,309.3333333333333,211.69435514439206,675.8778076171875,480.6842041015625,197.8986358642578
2018-07-10,0.914271395000056,73.59733009338379,113.07595929693854,0.7261609445598084,24,649.0,335.9583333333333,220.73148731604564,691.6568603515625,406.6488342285156,213.29571533203125
2018-07-11,0.7190636442317878,154.15369288126627,221.59695595536027,0.0,24,682.0,290.6666666666667,213.48692387747468,704.8312377929688,442.8578186035156,224.64352416992188
2018-07-12,0.9237393479318945,66.29596169789632,100.40901802909617,0.8414883449992314,24,700.0,398.3333333333333,257.62251904451324,723.3463134765625,424.4756164550781,229.583984375
2018-07-13,0.9810850358590751,47.241305669148765,53.15201287378261,0.9519675978719174,24,740.0,412.3333333333333,247.73893458668329,715.4714965820312,423.6744384765625,220.3832244873047
2018-07-14,0.9851337336368169,47.76126035054525,54.2893176090401,0.9546011097152262,24,720.0,381.0,260.27560643354155,680.1024169921875,366.4303283691406,227.17002868652344
2018-07-15,0.5268570207342765,219.10491593678793,292.25943415702466,0.0,24,672.0,163.5,194.91157415384657,683.8508911132812,376.1557922363281,223.08750915527344
2018-07-16,0.8924936441677291,63.224674224853516,112.90041914102211,0.7811179558157428,24,702.0,377.5,246.50866463297072,688.6971435546875,407.4701232910156,220.4334716796875
2018-07-17,0.9537652794800072,60.5654551188151,72.59541787754668,0.9089866117102077,24,715.0,425.125,245.8092778699708,735.7010498046875,425.0274353027344,228.02767944335938
2018-07-18,0.9874152599924118,45.06998538970947,50.0236653269529,0.9500586932501798,24,684.0,403.5833333333333,228.65845360667754,714.4476318359375,438.9147644042969,224.83944702148438
2018-07-19,0.9249389457083913,98.8873856862386,130.91300404863927,0.6837014200055929,24,697.0,332.0833333333333,237.78029988729668,738.8720703125,427.7393798828125,232.82284545898438
2018-07-20,0.909640340373458,106.1742393175761,134.31676652378263,0.6859494107289117,24,721.0,293.6666666666667,244.83422371361667,671.3670654296875,383.63134765625,228.7340850830078
2018-07-21,0.878900312646657,89.17416350046794,116.22464382768537,0.7652904074571266,24,772.0,410.25,245.06117248733952,717.827392578125,391.7210998535156,206.85971069335938
2018-07-22,0.9666171491248551,60.995774269104004,74.07972392834873,0.9141846526718895,24,782.0,461.7916666666667,258.3203234218199,720.0453491210938,433.0943908691406,227.64698791503906
2018-07-23,0.934822327806562,79.90499941507976,102.37449129275626,0.8401242258518612,24,785.0,462.0,261.5424148825744,801.4747314453125,509.0391845703125,245.51272583007812
2018-07-24,0.8253760424794153,160.06221548716226,205.997213551557,0.05890233123640787,24,644.0,326.6666666666667,216.91305945543905,814.6605834960938,482.6922302246094,241.3214874267578
2018-07-25,0.9649423570989611,76.90383307139079,90.62628342535014,0.8946097905128578,24,827.0,460.125,285.16468354116085,740.451171875,423.9742126464844,235.1079559326172
2018-07-26,0.9766279672712013,52.76562945048014,64.32578220684144,0.9429319909259035,24,806.0,447.2083333333333,275.06188697576164,753.2784423828125,438.94287109375,241.22618103027344
2018-07-27,0.9798217318283795,64.16611671447754,81.10994640781533,0.9070017024313831,24,859.0,527.7916666666666,271.69291795456627,758.2993774414062,475.771484375,233.16282653808594
2018-07-28,0.9709052028903398,63.77093633015951,80.18771468716588,0.9148978273508499,24,856.0,539.1666666666666,280.78843446184925,789.2564086914062,497.17919921875,253.9375762939453
2018-07-29,0.940115411617185,69.07972367604573,97.44294729305652,0.8729009095886497,24,831.0,466.5416666666667,279.20352233461875,793.6114501953125,491.1274108886719,247.6436767578125
2018-07-30,0.9146378593925111,104.43078899383545,143.1415319613742,0.7497116816478946,24,825.0,400.2083333333333,292.27190722617047,814.5594482421875,482.50390625,248.5609130859375
2018-07-31,0.9594441990571916,62.92883046468099,87.0522928951161,0.9013130206594847,24,834.0,437.125,283.0687906099705,818.4539184570312,474.3870544433594,262.0365905761719
2018-08-01,0.97118587151765,60.82436911265055,72.15556783677499,0.9290148962930775,24,911.0,538.4583333333334,276.64825872933125,832.9341430664062,519.106201171875,242.31373596191406
2018-08-02,0.9842982431146251,57.108333905537926,68.55757487594968,0.936792001356252,24,905.0,572.9166666666666,278.5551099430099,803.875732421875,533.8236694335938,244.3111114501953
2018-08-03,0.9685909430754331,59.04349104563395,69.0978689613144,0.9325657745326914,24,867.0,550.3333333333334,271.81046252164737,820.26171875,531.3533325195312,257.1066589355469
2018-08-04,0.7469511415096395,128.97567780812582,210.75199840513417,0.4191579742721513,24,817.0,417.4166666666667,282.4778431736868,802.187255859375,518.8046875,229.62890625
2018-08-05,0.9554007434077394,69.54942798614502,91.5143685469936,0.8931086938288603,24,893.0,511.4166666666667,285.9300487070626,843.837646484375,543.9923706054688,250.77699279785156
2018-08-06,0.8565228363878644,96.61441612243652,145.05813020461318,0.6986169451615448,24,905.0,503.2083333333333,269.9133482799807,869.024169921875,547.3372192382812,253.96603393554688
2018-08-07,0.951284971437624,78.05282719930013,94.1931589287546,0.8855649203885418,24,915.0,535.9166666666666,284.43397899301186,859.0757446289062,568.2244262695312,248.70138549804688
2018-08-08,0.9525862931088038,77.56222216288249,101.85488486493273,0.8513477091483295,24,879.0,525.0833333333334,269.8595313615338,861.0015869140625,586.4154052734375,244.48321533203125
2018-08-09,0.9554784865757493,85.99292882283528,94.69149176519831,0.8897949051239461,24,960.0,583.0833333333334,291.37469029572134,843.957275390625,565.8740844726562,237.70956420898438
