date,correlation,mae,rmse,r2,num_points,actual_max,actual_mean,actual_std,predicted_max,predicted_mean,predicted_std
2019-07-22,0.7763347276366527,201.80896214076452,263.3055189469814,0.286176403601893,14,869.0,341.85714285714283,323.41253891843826,780.41943,517.11096,256.55804
2019-07-23,0.9223938609843747,193.9317855834961,218.6900500154904,0.2772319898550549,14,832.0,398.14285714285717,266.94506987331744,842.4085,590.50745,214.25314
2019-07-24,0.9026191036968406,218.2238486153739,252.59883544631603,0.23101383810672937,14,728.0,372.85714285714283,298.9265042532277,822.50037,591.08105,240.26135
2019-07-25,0.8932346629827622,308.7879273550851,339.8383452317435,0.0,14,161.0,74.85714285714286,54.34201822765644,617.12823,383.64505,193.77258
2019-07-26,0.8296244445214745,269.320844241551,346.08516274208097,0.0,14,141.0,66.85714285714286,47.134598011124794,705.2157,336.178,263.11877
2019-07-27,0.9716535151338015,276.8316287994385,324.83910896301387,0.0,14,98.0,46.285714285714285,34.82357418016305,610.6126,323.11734,210.01483
2019-07-28,0.6801236758619837,211.39093017578125,233.19438678362738,0.08711853942397696,14,944.0,343.2857142857143,253.2813663684136,708.7115,480.81064,233.23534
2019-07-29,0.795252284040862,203.25757489885603,238.2345664279618,0.0,14,745.0,379.42857142857144,227.77610946707307,772.0931,576.73737,192.34955
2019-07-30,0.8143778065759165,289.28416279384066,317.50713011825644,0.0,14,652.0,280.2142857142857,203.5130608439319,791.7219,569.4985,232.77249
2019-07-31,0.8610528491101312,240.2909987313407,271.05531221937844,0.0,14,670.0,276.2142857142857,241.41001781884842,775.59827,516.5053,251.12317
2019-08-01,0.8281957286110517,161.9532367161342,199.33202908866306,0.41100445500035354,14,903.0,405.92857142857144,269.5339180270879,757.2546,539.4656,250.93079
2019-08-02,0.7877711609061073,269.61204419817244,312.42993579795154,0.0,14,745.0,322.2142857142857,251.12000764924775,843.58167,591.82635,251.79161
2019-08-03,0.579508227421035,353.54203714643205,396.8730449277577,0.0,14,404.0,151.78571428571428,128.81780728038913,747.1057,505.3277,229.55815
2019-08-04,0.7782382216196183,198.5642536708287,251.0123199070673,0.2132206536962008,14,784.0,290.14285714285717,293.67089301902803,698.65515,466.88785,242.78511
2019-08-05,0.8073823275787931,183.3965939113072,239.04602362439516,0.39862468623942726,14,859.0,331.42857142857144,319.89029712981636,755.33606,486.1119,270.38492
2019-08-06,-0.11416283096709974,192.97278649466378,212.5143335282509,0.0,14,364.0,99.71428571428571,101.751906859039,362.98044,258.32446,94.805016
2019-08-07,0.708107422054925,219.77907698495048,291.6557586040988,0.0,14,760.0,349.35714285714283,293.3387663915765,764.6522,557.3443,253.73924
2019-08-08,0.8897321703389153,186.24916663536658,230.1962067669355,0.4445233115879702,13,883.0,497.0769230769231,321.474328041515,805.97,640.2647,169.15004
2019-08-09,0.821851227955543,271.6702575683594,302.59038420671357,0.0,13,790.0,386.15384615384613,238.5724369920123,860.58344,657.8241,223.6925
2019-08-10,0.695512423329687,242.0767053457407,303.38189280582304,0.0,13,902.0,348.38461538461536,285.3902411498854,800.8503,574.8998,244.07079
2019-08-11,0.6610414696455338,237.97158930851862,317.41614722480244,0.05057821580350175,13,936.0,399.38461538461536,339.06305668747876,812.7555,599.22034,258.18646
2019-08-12,0.8580061307570077,236.6469503549429,257.9048265241778,0.0,13,582.0,252.0,205.52169390764243,721.9159,488.64694,192.00557
2019-08-13,0.6220830929819087,207.5219955444336,309.8987174706038,0.0,13,756.0,282.6923076923077,285.95698528956666,764.01794,487.3566,270.27582
2019-08-14,0.9253617641511884,157.08026123046875,194.2764148389617,0.5078687047752466,13,776.0,396.9230769230769,288.24424294293124,776.2161,554.0033,219.6296
2019-08-15,0.8619676709361872,153.445554293119,194.8746029169629,0.5614733041268327,13,816.0,425.61538461538464,306.293850863714,743.2227,525.9281,185.7351
2019-08-16,0.6488274166921066,322.72555776742786,358.57641338070283,0.0,13,930.0,304.53846153846155,239.061573443822,820.1179,610.35913,224.96866
2019-08-17,0.7368307167101487,328.90399404672473,363.5736521939232,0.0,13,418.0,136.07692307692307,124.35062091954717,743.2108,464.9809,229.25078
2019-08-18,0.8937290361919431,229.8345379462609,261.0501104626406,0.0,13,454.0,212.69230769230768,162.12412149100692,712.33997,442.5269,251.24599
2019-08-19,0.6454646727036227,189.13978400597205,245.62928919789985,0.03340247607298663,13,898.0,414.0769230769231,260.03892706620593,730.68164,552.80676,239.00615
2019-08-20,0.904215804410889,200.99381432166467,214.7251100131496,0.22888988778448272,13,928.0,439.38461538461536,254.5104904391757,830.59406,623.38214,191.94722
2019-08-21,0.8340496638789234,166.32227325439453,210.85099158943416,0.41238983026036047,12,887.0,543.9166666666666,287.29315352198364,830.78357,673.36615,168.2159
2019-08-22,0.5663311009228359,227.26892725626627,333.5301197237842,0.0,12,870.0,366.9166666666667,313.29581093834486,841.5055,583.737,235.71579
2019-08-23,0.7366396680714805,244.49373881022134,308.70017410703275,0.0,12,828.0,357.75,285.6692699927345,870.75543,600.898,256.6905
2019-08-24,0.872515742638097,290.7630043029785,306.207361395652,0.0,12,531.0,289.8333333333333,199.0823645599677,770.4861,580.5964,198.13115
2019-08-25,0.7147520696359498,283.38934993743896,324.1138620975301,0.0,12,627.0,197.25,218.40459743745822,702.56433,480.6393,216.58351
2019-08-26,0.8078021558787706,146.1785093943278,167.9542076908267,0.6211253353831085,12,897.0,529.75,284.9950956515823,706.7614,503.34854,187.89334
2019-08-27,0.8907843167234787,193.44558461507162,218.56257072741928,0.0,12,752.0,466.3333333333333,224.2589142176083,810.2661,659.779,169.70488
