date,correlation,mae,rmse,r2,num_points,actual_max,actual_mean,actual_std,predicted_max,predicted_mean,predicted_std
2019-07-22,0.9171133260381418,139.94232940673828,174.35940499051557,0.6956844707520163,14,972.0,546.8571428571429,328.00137362349733,875.9105,649.2794,234.88338
2019-07-23,0.9261559419541994,163.2699454171317,196.31738844589637,0.6404738351198239,14,962.0,549.3571428571429,339.7706482417123,832.8196,657.4622,202.88034
2019-07-24,0.7702114723552015,249.800658089774,297.143367634539,0.0,14,853.0,384.0,268.2983414037441,856.20654,628.6412,243.41194
2019-07-25,0.8310923564870765,268.9374656677246,304.6970660119913,0.0,14,98.0,57.42857142857143,33.369065097699476,600.4406,326.36603,175.19963
2019-07-26,0.9433205100087511,197.7157039642334,230.8531157968516,0.0,14,97.0,51.785714285714285,35.67627647746753,510.96643,249.50142,156.75536
2019-07-27,0.9625727527024941,233.86303656441825,272.036999020784,0.0,14,111.0,55.714285714285715,39.44700158524009,523.453,289.5773,181.78809
2019-07-28,0.677740242480774,169.01777022225517,248.17677175624144,0.08943312058726305,14,647.0,284.2857142857143,269.8966835294939,670.787,434.0091,235.8679
2019-07-29,0.6638453413180924,310.724000113351,346.75049211413983,0.0,14,434.0,164.14285714285714,165.06821766626211,718.2498,474.86688,210.9146
2019-07-30,0.24350345070040338,231.48555156162806,280.49340691536514,0.0,14,426.0,93.78571428571429,110.8298616878964,620.0075,294.7021,199.3275
2019-07-31,0.5644295753351815,225.74878856113978,278.2220362731398,0.0,14,602.0,124.28571428571429,180.93025794973664,647.12854,342.54297,200.8878
2019-08-01,0.4928973428039661,302.7119685581752,353.8034581541275,0.0,14,391.0,123.0,121.25687926559371,731.2094,425.71198,217.85393
2019-08-02,0.7471055283089482,316.27088819231307,352.911001095641,0.0,14,410.0,161.35714285714286,118.9063025714314,711.4675,477.62808,230.81448
2019-08-03,0.5392456716216576,229.06036376953125,285.8646682669831,0.0,14,617.0,276.14285714285717,172.19481683562645,729.67065,494.58896,217.70047
2019-08-04,0.632311390651509,251.3833351135254,313.5707541087627,0.03372468843573895,14,975.0,368.42857142857144,331.03769580510925,808.9801,558.9613,241.30951
2019-08-05,0.8168624283297219,359.9096303667341,383.91037786125884,0.0,14,469.0,236.71428571428572,163.41190455242406,837.326,596.62396,235.17227
2019-08-06,0.6545257381327475,251.3366137913295,302.7282050385217,0.0,14,555.0,170.28571428571428,185.53516298345363,730.0323,421.6223,226.26302
2019-08-07,0.8587882986892248,196.40698732648576,228.75753191222728,0.0,14,705.0,327.0,235.42302351299458,741.58356,523.407,218.44164
2019-08-08,0.5505862936050342,249.24774932861328,309.6296855738575,0.0,14,620.0,324.7857142857143,213.50019944916951,806.90485,560.80426,224.74734
2019-08-09,0.7420074226050365,239.74975803920202,267.154270853362,0.0,14,582.0,195.85714285714286,182.81762965941144,683.851,434.1148,162.24738
2019-08-10,0.52562786584561,270.13171577453613,334.5614099576067,0.0,14,785.0,193.28571428571428,223.2040903166112,751.58466,426.24078,278.70184
2019-08-11,0.7511313598195979,190.3687297276088,250.70350104261752,0.48389846782714874,14,964.0,418.0,362.1472288788296,769.84766,515.9298,257.75735
2019-08-12,0.6543537595436597,279.10110943134015,340.33113137802474,0.0,13,958.0,398.0769230769231,320.046991741958,861.38934,645.9926,191.48894
2019-08-13,0.8089678781812705,292.5803973858173,323.4898360444949,0.0,13,749.0,307.38461538461536,243.54792083610516,805.7716,599.96497,185.5549
2019-08-14,0.6637254913387214,219.41984088604266,293.9517729183247,0.0,13,707.0,266.61538461538464,259.42132348155786,766.2682,481.2357,250.00494
2019-08-15,0.7415437687928029,197.5038516704853,261.68733044982326,0.0,13,730.0,369.61538461538464,260.6461645160409,807.4187,567.1192,230.0157
2019-08-16,0.39622947012908805,320.8390725942758,351.06118028964175,0.0,13,240.0,78.07692307692308,63.70042064024059,669.689,392.51117,176.85022
2019-08-17,0.05291871657643851,251.88120064368616,311.45725586252223,0.0,13,396.0,111.23076923076923,110.03117273917867,666.3064,327.82428,211.23526
2019-08-18,0.7212686374539559,193.83602905273438,222.2474550141708,0.0,13,440.0,184.0,140.40061728259363,545.7469,377.836,159.13914
2019-08-19,0.5453842333228263,287.27298267071063,348.73244013561265,0.0,13,963.0,184.84615384615384,265.34029916123626,730.3124,432.79065,269.95438
2019-08-20,0.7714110674326806,176.75579129732571,210.75658567864733,0.5903567640189248,13,999.0,566.9230769230769,342.7356759804027,754.1326,560.3208,241.87292
2019-08-21,0.9183169144197137,184.9439978966346,223.38798893520226,0.5394941719757642,13,1000.0,597.2307692307693,342.6283588783805,849.7171,705.6371,163.20009
2019-08-22,0.7442265143976654,240.12156794621393,307.6598378308306,0.21954031210039515,13,973.0,428.38461538461536,362.47380099843963,845.97784,628.25854,244.30022
2019-08-23,0.786428435880027,213.30642700195312,275.26843358621744,0.29660573173249183,13,957.0,402.0769230769231,341.6158811536874,859.96936,588.2828,268.64603
2019-08-24,0.7836131831697828,283.87764446551984,329.7711235176319,0.0,13,942.0,334.61538461538464,329.044459625529,868.74054,599.5191,256.21054
2019-08-25,0.7077863273055206,341.2992655436198,365.8331551737216,0.0,12,606.0,294.8333333333333,174.22912465712463,847.89215,636.1326,184.77557
2019-08-26,0.7372919714545522,261.39685821533203,294.42865330577786,0.0,12,650.0,310.25,209.4712499257465,766.9975,571.6469,152.72075
2019-08-27,0.5371726608899597,277.94807561238605,336.55657146282095,0.0,12,892.0,338.8333333333333,249.79585604443022,797.2546,594.83234,221.82825
