date,correlation,mae,rmse,r2,mape,bias,num_points,actual_max,actual_mean,actual_std,predicted_max,predicted_mean,predicted_std
2019-07-21,0.7191087393746808,471865.69698660716,557909.4809661027,0,186736.76540031633,471865.69698660716,14,961.0,392.2857142857143,310.36267335327074,862022.25,472257.94,309126.94
2019-07-22,0.9564723655228183,475421.6512276786,561272.6663309195,0,87920.14134259513,475421.6512276786,14,972.0,546.8571428571429,328.00137362349733,868913.25,475968.5,309906.2
2019-07-23,0.9890810532820731,506907.80608258926,590176.2699610537,0,101689.84139416815,506907.80608258926,14,962.0,549.3571428571429,339.7706482417123,896884.9,507457.2,313991.3
2019-07-24,0.8321353656496135,501899.30245535716,586422.0047830499,0,303730.1230740028,501899.30245535716,14,853.0,384.0,268.2983414037441,893331.2,502283.22,314967.3
2019-07-25,0.961426273259977,468210.83035714284,559969.7980004444,0,774329.6905768547,468210.83035714284,14,98.0,57.42857142857143,33.369065097699476,875752.6,468268.28,318782.9
2019-07-26,0.9562655993433417,446174.8094308036,539187.523657917,0,848769.8003222503,446174.8094308036,14,97.0,51.785714285714285,35.67627647746753,854686.2,446226.6,314201.78
2019-07-27,0.9171395020137191,420030.68582589284,503037.00306182157,0,815207.6523493641,420030.68582589284,14,111.0,55.714285714285715,39.44700158524009,799950.06,420086.44,287289.25
2019-07-28,0.9393717702498691,413018.3203125,500284.5564052084,0,392211.9246885973,413018.3203125,14,647.0,284.2857142857143,269.8966835294939,804803.1,413302.66,293223.34
2019-07-29,0.7091630575602902,446529.65792410716,532715.2581411196,0,518804.22363705863,446529.65792410716,14,434.0,164.14285714285714,165.06821766626211,836039.4,446693.8,301594.84
2019-07-30,0.30389653173052333,434481.6434151786,519658.8446713296,0,777062.7968632658,434481.6434151786,14,426.0,93.78571428571429,110.82986168789638,822822.4,434575.47,295875.9
2019-07-31,0.656111529740198,422597.9695870536,510950.85286560026,0,772075.2207422499,422597.9695870536,14,602.0,124.28571428571429,180.93025794973664,818944.7,422722.25,298156.38
2019-08-01,0.4293381698939347,391664.39132254466,473551.96115312696,0,538118.0099079126,391664.39132254466,14,391.0,123.0,121.25687926559371,752514.2,391787.34,276277.5
2019-08-02,0.6630047685357421,391236.19963727676,478473.4379987917,0,324167.8411365126,391236.19963727676,14,410.0,161.35714285714286,118.9063025714314,780903.7,391397.56,285923.72
2019-08-03,0.4694750207265581,408255.56124441966,494504.09776226466,0,177248.4216990935,408255.56124441966,14,617.0,276.14285714285717,172.19481683562645,793403.2,408531.7,289651.28
