date,correlation,mae,rmse,r2,mape,bias,num_points,actual_max,actual_mean,actual_std,predicted_max,predicted_mean,predicted_std
2019-07-21,0.6125082339344358,205.3701340811593,281.88366986347256,0.11164704936624581,213.58083553540914,148.11322838919503,14,961.0,392.2857142857143,310.36267335327074,776.3602,540.399,232.0337
2019-07-22,0.604165725012389,190.58495385306222,293.6951896121435,0.136570216935884,217.80486133962512,144.0064364842006,14,972.0,546.8571428571429,328.00137362349733,864.68994,690.8636,245.5409
2019-07-23,0.6812348498092979,222.952025277274,302.48773244005173,0.14645092031188855,294.0602958062563,183.59318215506417,14,962.0,549.3571428571429,339.7706482417123,872.0533,732.95026,212.24782
2019-07-24,0.5010056439386846,324.64564568655834,404.68474822980625,0.0,1813.473139747973,320.6144392830985,14,853.0,384.0,268.2983414037441,890.13074,704.6144,242.8213
2019-07-25,0.9472909419931511,272.99728557041715,310.7362466648087,0.0,533.5419032424343,272.99728557041715,14,98.0,57.42857142857143,33.369065097699476,589.0167,330.42584,185.26497
2019-07-26,0.9802782006551306,163.11030224391394,178.1915500997218,0.0,480.6122179764259,163.11030224391394,14,97.0,51.785714285714285,35.67627647746753,367.9634,214.89603,109.090775
2019-07-27,0.976559865091239,214.3395254952567,228.27651959450898,0.0,756.0784200437449,214.3395254952567,14,111.0,55.714285714285715,39.44700158524009,408.21533,270.0538,119.58506
2019-07-28,0.7568349338772827,149.0461485726493,208.5079043206411,0.3572610278851587,834.950041391488,120.73654774257115,14,647.0,284.2857142857143,269.8966835294939,594.0131,405.02225,202.83261
2019-07-29,0.6081417366979851,360.24917493547713,403.95790693163167,0.0,956.7157107454872,360.24917493547713,14,434.0,164.14285714285714,165.06821766626211,773.33844,524.3921,237.50363
2019-07-30,0.12190797436149443,215.47643879481726,248.0911732096836,0.0,526.6309558724553,174.23659024919783,14,426.0,93.78571428571429,110.82986168789638,483.99622,268.0223,160.10378
2019-07-31,0.4846918729600911,213.54914093017578,244.61519161924085,0.0,1044.786897408913,174.59010423932756,14,602.0,124.28571428571429,180.93025794973664,591.03534,298.87582,168.73668
2019-08-01,0.31140192863068383,361.0906459263393,410.9667679558207,0.0,1192.8395269162431,361.0906459263393,14,391.0,123.0,121.25687926559371,831.7183,484.09064,205.66402
2019-08-02,0.5282303782105712,299.93812097821916,342.56398286657645,0.0,542.4346517957244,299.93812097821916,14,410.0,161.35714285714286,118.9063025714314,617.26843,461.29526,201.73541
2019-08-03,0.21998941661375418,200.26020867483956,264.39528561511304,0.0,290.1702095138158,167.04276984078544,14,617.0,276.14285714285717,172.19481683562645,612.38666,443.1856,168.32791
2019-08-04,0.6072970250346464,230.8363745553153,265.8688542922463,0.30535212632506004,195.66181312575895,77.68270547049386,14,975.0,368.42857142857144,331.03769580510925,653.96814,446.11127,179.70154
2019-08-05,0.5935113398005689,378.1791567121233,431.1842605569499,0.0,349.3607361826277,378.1791567121233,14,469.0,236.71428571428572,163.41190455242406,908.6125,614.89343,266.99686
2019-08-06,0.6782725992396592,225.56110654558455,277.3106556843334,0.0,937.0273321192077,225.56110654558455,14,555.0,170.28571428571428,185.53516298345363,696.5298,395.84677,222.99513
2019-08-07,0.5840459386037306,259.27430943080356,348.6360777905472,0.0,396.27813757094907,257.389404296875,14,705.0,327.0,235.42302351299458,836.4005,584.3894,289.26462
2019-08-08,0.5740667824395965,233.19942801339286,289.9679984914533,0.0,314.61754360782817,220.58714730398995,14,620.0,324.7857142857143,213.50019944916951,717.20337,545.37286,209.66689
2019-08-09,0.6117732888609853,296.5591828482492,335.3001213408448,0.0,1291.6835957546652,296.5591828482492,14,582.0,195.85714285714286,182.81762965941144,655.68054,492.41635,185.65599
2019-08-10,0.3408604169387004,208.6149172101702,241.18906081861198,0.0,1671.6132795654237,107.75062561035156,14,785.0,193.28571428571428,223.2040903166112,475.0269,301.03632,154.26056
2019-08-11,0.5689990661834041,267.8480693272182,308.00753655972375,0.2210007542201896,583.0320346585936,111.2934079851423,14,964.0000000000001,418.0,362.1472288788296,743.2262,529.2934,194.31746
2019-08-12,0.5744851003718843,302.05228365384613,373.39500049031386,0.0,335.7238919215583,274.91422213040863,13,958.0,398.0769230769231,320.046991741958,878.5537,672.99115,207.13751
2019-08-13,0.6653854864083217,329.91195796086237,386.5820727554067,0.0,1109.9625591395986,329.91195796086237,13,749.0,307.38461538461536,243.54792083610516,861.12,637.2966,266.61478
2019-08-14,0.6146429933484271,191.94543251624475,264.6779893882646,0.0,520.1596239286384,166.12853328998273,13,707.0,266.61538461538464,259.42132348155786,703.6356,432.74387,223.63159
2019-08-15,0.5444704862997463,240.67638045090897,334.5789827156981,0.0,235.70800635470923,240.67638045090897,13,730.0,369.61538461538464,260.6461645160409,810.09283,610.2918,245.4645
2019-08-16,0.42589936089113273,282.04707805926984,309.96287373496205,0.0,1146.0541301799653,279.8951615553636,13,240.0,78.07692307692308,63.70042064024059,568.3717,357.97214,153.19324
2019-08-17,0.019428064097282843,233.61424255371094,275.8372573393095,0.0,461.65366960255534,191.86632713904748,13,396.0,111.23076923076923,110.03117273917867,570.2936,303.0971,176.61981
2019-08-18,0.5443970409891373,190.56542029747595,222.03310186088314,0.0,744.024891524923,181.58801739032452,13,440.0,184.0,140.40061728259363,502.25146,365.588,138.19644
2019-08-19,0.5000162048328526,242.03697028526892,283.2986403497557,0.0,684.8445425015593,173.08142265906702,13,963.0,184.84615384615384,265.34029916123626,582.79846,357.92758,173.78067
