date,correlation,mae,rmse,r2,mape,bias,num_points,actual_max,actual_mean,actual_std,predicted_max,predicted_mean,predicted_std
2019-07-21,0.7189933055544852,156.2868520296537,290.2586199578855,0.28201660419772545,141.4556858608067,143.01869700505182,13,917.9999999999999,429.2307692307692,356.5405899861786,955.4127,572.24945,344.1359
2019-07-22,0.850824772091249,115.256959768442,208.71416194226816,0.6082445547993071,86.87715944162947,110.49864959716797,13,948.0,499.6923076923077,347.07669292136393,950.27795,610.191,321.8533
2019-07-23,0.9549206943567489,111.93326803354115,147.79188902963085,0.7932946438067623,300.1473623209745,111.93326803354115,13,907.0,493.9230769230769,338.34190339025935,956.64453,605.8563,321.99304
2019-07-24,0.9760883681236433,58.662840916560256,76.7628573690348,0.9364479340714991,30.237231627030653,38.866883204533515,13,940.0,556.8461538461538,316.9329177585919,939.15314,595.7131,310.25662
2019-07-25,0.9600018013716075,167.73999199500452,186.65857394397565,0.4050516222068067,145.90639748458437,164.87251223050632,13,747.0,432.53846153846155,251.8774885351393,927.9976,597.41095,299.44858
2019-07-26,0.8925429369030351,217.3019588177021,271.41844580200524,0.0,84.99474755799761,217.3019588177021,13,531.0,273.2307692307692,180.6853405998735,880.27985,490.53268,309.63535
2019-07-27,0.8076348917411145,183.26252687894382,217.00565996820922,0.46508907178430425,119.18669354052271,128.36643688495343,13,889.0,367.0769230769231,308.82423845354214,735.4171,495.44336,248.32861
2019-07-28,0.823802380632686,186.63511067170364,259.149828206344,0.0,93.56335564968651,171.6608716891362,13,735.0,323.61538461538464,268.319007421371,926.7459,495.27625,354.0701
2019-07-29,0.6383125658645181,202.67833592341498,279.0067446051546,0.0,92.86228890159403,93.06653242844801,13,846.0,390.2307692307692,278.6354110799492,932.74774,483.29733,347.98557
2019-07-30,0.9419991887031668,112.16251079852765,140.70893317694458,0.7181535326830013,47.04953359984165,103.5195570725661,13,848.0,517.5384615384615,275.8648870324672,953.1313,621.058,295.46954
2019-07-31,0.8949923929244797,126.41892770620493,173.67403854602753,0.6147295097079322,105.31106274838974,113.97408470740685,13,860.0,440.3076923076923,291.2279704445141,890.4926,554.2818,302.19992
2019-08-01,0.9678966982024276,82.34868240356445,105.46785948602555,0.8723095768791544,85.60892375205275,73.58398584219125,13,861.0,485.7692307692308,307.20057341693274,895.91125,559.3532,312.25653
2019-08-02,0.9892276938934849,94.4515765263484,105.11177458068462,0.8530931966416194,38.19757296073804,94.4515765263484,13,839.0,501.6923076923077,285.43778791398796,945.49384,596.1438,306.0015
2019-08-03,0.9176329465377745,118.07403740516075,164.94173303925828,0.7081281184861423,272.9453136378403,107.7185310950646,13,880.0,462.84615384615387,317.77189044812377,935.2764,570.5647,322.47018
2019-08-04,0.9589289978627454,107.90603402944711,135.56247244464151,0.7934478545160896,170.50594124434778,98.53556530292218,13,900.0,472.61538461538464,310.4600184837382,948.7085,571.15094,338.151
2019-08-05,0.9728165099096899,78.90680313110352,95.06098414877002,0.8975217040928524,82.46316016414409,64.6213716360239,13,890.0,525.9230769230769,309.07751496414335,948.83167,590.5445,312.62128
2019-08-06,0.9720428373849569,56.59031677246094,84.24997382135243,0.9260768763687526,42.15857889384355,35.76944791353666,13,937.0,549.0769230769231,322.52298665843483,919.42584,584.8464,289.66245
2019-08-07,0.9754199859136,74.8952522277832,98.82122540195746,0.8925058814161428,43.962449523885574,72.97609974787785,13,905.0,520.6153846153846,313.7176380286203,938.0281,593.5915,300.4094
2019-08-08,0.8675582765354222,143.87315984872671,215.56826985230728,0.5661103510165172,313.78985444615466,137.30865859985352,13,873.0,436.9230769230769,340.62478416836257,946.0288,574.2318,330.43112
2019-08-09,0.9418813457450521,100.53905721811148,137.4596539772802,0.8182062469774366,293.4349162332119,83.94256767859825,13,940.0,475.53846153846155,335.55740079868485,901.593,559.481,304.72574
2019-08-10,0.8825894735725722,163.12067413330078,196.40764035717802,0.5878741881355882,204.78131436139736,131.91876514141376,13,824.0,410.61538461538464,318.4377329142854,918.9429,542.5341,303.9462
2019-08-11,0.6061816280913835,214.8949132332435,279.8626905515638,0.0,73.11231178496875,144.64150010622464,13,957.0,368.0,228.34878293230875,883.39795,512.6415,309.3086
2019-08-12,0.9135490126913385,116.76415648827187,143.45797837861954,0.7624872676025356,58.935282966959136,67.15359394366925,13,912.0,487.7692307692308,306.381340229828,885.7819,554.92285,323.26642
2019-08-13,0.8800121033393391,116.3669685950646,178.37999961760954,0.6647472650368118,58.33557034149332,89.52709667499249,13,933.0,472.3076923076923,320.65723772053565,943.6348,561.8348,333.11136
2019-08-14,0.9725453665897313,80.77603589571439,106.4453238667655,0.8806338001213065,55.62306066113428,78.23353723379282,13,934.0,493.0,320.6763685296023,942.20264,571.2335,320.5502
2019-08-15,0.872766947712208,170.4051628112793,235.4314034782936,0.3875313052649254,94.89520586346428,170.4051628112793,13,838.0,372.0,313.11472870712,943.46326,542.4051,345.58273
2019-08-16,0.9737247745220049,178.54870665302644,216.10916434924093,0.0,95.09146833313469,177.6222619162156,13,486.0,257.84615384615387,177.60060348707816,813.2435,435.4684,294.5093
2019-08-17,0.9622185999728807,68.13146209716797,90.48083548750316,0.9134517900519348,57.7635422584857,32.63280487060547,13,856.0,474.0,320.1169057287249,837.8366,506.63278,297.14297
2019-08-18,0.9415957331306051,86.74844835354732,108.82013736176825,0.8808416840401535,79.84691036574348,20.32701222713177,13,938.0,541.8461538461538,328.1165560574083,923.0504,562.1732,322.0907
