date,correlation,mae,rmse,r2,num_points,actual_max,actual_mean,actual_std,predicted_max,predicted_mean,predicted_std
2020-01-01,0.7980128244102579,375786.048792998,481008.0294146208,0,24,833552.0,376302.0,306928.4470916421,781.4627075195312,515.9512329101562,269.1630859375
2020-01-02,0.8810125957504659,309027.87178532284,399123.26409949095,0,24,785408.0,309474.6666666667,258273.09349578802,772.6640625,446.7948913574219,285.562255859375
2020-01-03,0.7925822033274574,168689.30497225127,279072.7816102162,0,24,687232.0,169094.0,227322.52097845476,796.697265625,404.6949768066406,280.6631164550781
2020-01-04,0.656968703033226,59977.914152383804,70806.18043389144,0,24,133104.0,60298.0,38589.522110226404,742.5654907226562,320.0858459472656,226.1143798828125
2020-01-05,0.6252404450632808,307420.2571992874,381737.4759713251,0,24,891136.0,307862.0,231305.43089998144,784.2966918945312,441.7427978515625,204.5447235107422
2020-01-06,0.7909509871374988,258011.15985107422,330296.46320593706,0,24,703280.0,258498.66666666666,210870.80930908068,784.8291625976562,487.5068359375,274.66632080078125
2020-01-07,0.66348110863987,361794.22694683075,430674.41512041213,0,24,852432.0,362338.6666666667,238826.1867883923,793.1358642578125,544.439697265625,250.3624725341797
2020-01-08,0.6367868301126673,248443.83934934935,318178.35305335105,0,24,703280.0,248940.66666666666,203220.02601649507,809.23193359375,496.8273010253906,260.2694091796875
2020-01-09,0.7289038399473655,272286.9985941251,383976.2458706896,0,24,775024.0,272698.0,276758.47890895774,773.8211059570312,411.0013732910156,274.9551086425781
2020-01-10,0.6000334079491157,142417.15353266397,240478.45266837222,0,24,810896.0,142740.66666666666,198084.947299553,772.3670043945312,323.5130920410156,243.89076232910156
2020-01-11,0.710626514064378,433678.8182662328,517646.4102018118,0,24,833552.0,434240.0,288889.7516228218,777.8276977539062,561.1817626953125,252.80780029296875
2020-01-12,0.7003023265852036,343669.7414486408,422017.34959742136,0,24,851488.0,344206.0,250382.66825141004,796.24951171875,536.2586059570312,266.76043701171875
2020-01-13,0.6394443403057563,320172.8634215196,419668.86068783887,0,24,883584.0,320645.3333333333,277312.63731919526,787.938720703125,472.4698791503906,255.41380310058594
2020-01-14,0.5984468595008687,282019.4087976615,366296.29801973864,0,24,713664.0,282452.6666666667,238931.82659106955,773.472900390625,433.2578430175781,261.87078857421875
2020-01-15,0.7799096119773145,364218.68283486366,456962.60343701416,0,24,770304.0,364738.0,282120.93773076637,786.6035766601562,519.3170776367188,275.9681701660156
2020-01-16,0.7150741168428922,193305.7858968576,274010.33767439803,0,24,877920.0,193756.0,198561.49086782205,799.7067260742188,450.2140808105469,255.05963134765625
2020-01-17,0.48209436265926786,319464.7620236079,382212.61425270257,0,24,847712.0,319937.3333333333,214459.95501312567,751.7859497070312,472.5713806152344,242.23471069335938
2020-01-18,0.7356640236479118,476768.0760072072,535276.2656947939,0,24,876032.0,477388.6666666667,248743.93834391338,802.4910888671875,620.5906372070312,235.65769958496094
2020-01-19,0.5213389251037007,343225.464987119,436173.7301265151,0,24,821280.0,343773.3333333333,275076.6880724856,820.3438720703125,547.868408203125,257.017333984375
2020-01-20,0.7216239625812488,231428.16093858084,300456.48009443085,0,24,591888.0,231909.33333333334,195897.75997713188,719.3426513671875,481.17236328125,228.39166259765625
2020-01-21,0.6354965120801699,465986.0813035965,524126.1151724227,0,24,846768.0,466532.6666666667,245244.33075584855,771.4832763671875,546.5853881835938,246.55783081054688
2020-01-22,0.6654876801292419,481035.6352586746,542166.1576398307,0,24,848656.0,481676.0,255618.20761712437,813.9906616210938,640.3646850585938,212.6188507080078
2020-01-23,0.6177320634363433,412762.30987294513,491170.66932401527,0,24,836384.0,413354.0,272084.8742388397,812.35302734375,591.690185546875,216.4584197998047
2020-01-24,0.6752316872363795,384802.8609242439,457709.65424048906,0,24,821280.0,385348.6666666667,253312.79018613344,738.1781005859375,545.8057250976562,210.12271118164062
2020-01-25,0.6911451543004816,377433.66889031726,427266.27819203696,0,24,725936.0,378032.6666666667,204707.70036846423,781.4903564453125,598.9977416992188,217.34291076660156
2020-01-26,0.6469093805453137,418144.91019217175,489736.9661093563,0,24,803344.0,418742.6666666667,260578.78301742175,801.677978515625,597.7565307617188,232.13922119140625
2020-01-27,0.7703804792329616,361892.70845047635,439978.9957584899,0,24,780688.0,362417.3333333333,255798.92085210496,804.7433471679688,524.6248779296875,242.4690399169922
2020-01-28,0.6749051903668738,480391.134704113,547183.2521069137,0,24,831664.0,481007.3333333333,267770.77584392583,813.9453735351562,616.1986083984375,230.44268798828125
2020-01-29,0.6974064160975021,423753.52990786236,496778.0257316389,0,24,793904.0,424367.3333333333,264997.0800552283,828.4990234375,613.803466796875,215.026611328125
2020-01-30,0.7239134203258681,384910.4537092845,442823.2192943528,0,24,813728.0,385506.0,223820.16648620614,809.2066040039062,595.5463256835938,231.39846801757812
2020-01-31,0.5728484905748958,319406.13815442723,391155.0334025877,0,24,774080.0,319937.3333333333,230787.69419583853,762.2744750976562,531.1951904296875,243.6808319091797
2020-02-01,0.6317096144620558,412283.74736475945,493130.35151727416,0,24,788240.0,412842.6666666667,276527.0185328491,775.3133544921875,558.9193115234375,243.3017578125
2020-02-02,0.6648800868958026,343264.7233139674,394158.07608565426,0,24,796736.0,343852.0,198032.9643529955,779.224365234375,587.2766723632812,210.54835510253906
2020-02-03,0.513611744806224,238649.01400232315,306207.46100424766,0,24,648528.0,239146.66666666666,196102.7526176823,769.594970703125,497.6525573730469,229.67062377929688
