date,correlation,mae,rmse,r2,mape,bias,num_points,actual_max,actual_mean,actual_std,predicted_max,predicted_mean,predicted_std
2019-07-21,0.8170146211619298,180.3468017578125,262.17762604767324,0.3332216586667749,425.8604947982355,179.5347900390625,14,883.0,362.5,333.19404140946045,877.3159,542.0348,321.21677
2019-07-22,0.8128988065445389,183.80887930733817,261.70319032108114,0.2948378231386525,300.61369660845514,183.80887930733817,14,869.0,341.85714285714283,323.41253891843826,875.34564,525.6661,306.4209
2019-07-23,0.9085902767646998,160.20897265842981,202.4705218055519,0.38046695098705363,154.765553742492,149.39567484174455,14,832.0,398.14285714285717,266.94506987331744,924.7027,547.5385,330.17688
2019-07-24,0.889764609545819,206.93198476518904,247.8376505428678,0.25972956738964403,1078.3405690214042,206.93198476518904,14,728.0,372.85714285714283,298.9265042532277,885.65686,579.7891,303.642
2019-07-25,0.7631857319490835,187.76983969552177,221.26938518384975,0.0,452.07621403726677,187.76983969552177,14,161.0,74.85714285714286,54.34201822765644,459.0686,262.62698,157.76422
2019-07-26,0.5631339578423896,241.72165189470564,289.7012307016552,0.0,730.0253577850107,241.72165189470564,14,141.0,66.85714285714286,47.134598011124794,592.7633,308.5788,187.60722
2019-07-27,0.8581258426504077,171.27976989746094,173.65351790933912,0.0,876.016946618277,171.27976989746094,14,98.0,46.285714285714285,34.82357418016305,303.1969,217.56546,53.59126
2019-07-28,0.7765771111740638,189.7319962637765,245.73637572400918,0.0,270.24133083351984,-125.64421354021344,14,944.0,343.2857142857143,253.2813663684136,271.00696,217.64151,46.468834
2019-07-29,0.6119983247014085,221.99586922781808,287.1621480650514,0.0,263.8878925608065,209.2107195172991,14,745.0,379.42857142857144,227.77610946707307,851.52924,588.6393,235.41615
2019-07-30,0.8198160847328855,298.72817393711637,336.10418642132703,0.0,375.13257264882725,298.72817393711637,14,652.0,280.2142857142857,203.5130608439319,877.75653,578.9425,276.25906
2019-07-31,0.869662066663646,199.6598892211914,243.202670780127,0.0,338.3354046340375,199.6598892211914,14,670.0,276.2142857142857,241.41001781884842,798.078,475.8742,290.96967
2019-08-01,0.7742573167364728,184.0758477619716,219.43929954295655,0.2861833870748114,278.57292828868714,106.49054840632847,14,903.0,405.92857142857144,269.5339180270879,839.0479,512.4191,311.38995
2019-08-02,0.8252444207020931,223.03457260131836,279.2264548504128,0.0,371.18000949881906,223.03457260131836,14,745.0,322.2142857142857,251.12000764924775,904.7697,545.24884,308.62195
2019-08-03,0.3872311574864431,299.66058921813965,359.30597627933594,0.0,1267.646850071899,290.7292101723807,14,404.0,151.78571428571428,128.81780728038913,772.21136,442.51495,234.00328
2019-08-04,0.26913237578229343,241.25668607439314,308.80933401399614,0.0,789.6916538241807,-5.18073981148856,14,784.0,290.14285714285717,293.67089301902803,729.7047,284.96213,229.6155
2019-08-05,0.7770894899848226,165.53370993477958,257.6204987309881,0.3015370369037862,649.9775111669987,159.6626031058175,14,859.0,331.42857142857144,319.89029712981636,864.8352,491.09122,307.61215
2019-08-06,-0.3566112688656238,184.71972329275948,223.90605511992652,0.0,1204.637110527984,139.5173350742885,14,364.0,99.71428571428571,101.751906859039,451.85995,239.23161,118.60503
2019-08-07,0.6656578631607317,171.8887549809047,239.06404066221654,0.28472298051901856,380.11548402986375,78.67769650050572,14,760.0,349.35714285714283,293.3387663915765,752.904,428.03482,278.69977
2019-08-08,0.8769605785930092,145.98495072584885,199.7438899268029,0.581768712879003,77.82613664856532,130.96573169414813,13,883.0,497.0769230769231,321.474328041515,937.303,628.04266,309.74808
2019-08-09,0.8349120771455003,256.92747908372144,300.60137820547476,0.0,127.43764810548926,242.76471710205078,13,790.0,386.15384615384613,238.5724369920123,977.2284,628.9186,328.8173
2019-08-10,0.6899268779011984,219.05222643338718,296.10322450186345,0.0,119.6235999558424,206.44634452232947,13,902.0,348.38461538461536,285.3902411498854,824.9716,554.83093,275.21295
2019-08-11,0.6691797543962243,216.92813051663913,283.7660850623336,0.24120905862187558,723.855367073973,138.70738983154297,13,936.0,399.38461538461536,339.06305668747876,832.9931,538.09204,280.81625
2019-08-12,0.8279308122693683,290.8714124239408,315.7671863264563,0.0,350.97464133668217,290.8714124239408,13,582.0,252.0,205.52169390764243,802.64954,542.87146,225.61755
2019-08-13,0.4870333156319337,273.2399908212515,350.4870002722939,0.0,551.2119460984479,178.35028017484225,13,756.0,282.6923076923077,285.95698528956666,831.08624,461.0426,329.64716
2019-08-14,0.8914732253200832,215.32571411132812,249.89946620745744,0.18572429118397082,767.6524774365749,215.32571411132812,13,776.0,396.9230769230769,288.2442429429313,871.861,612.2488,276.1896
2019-08-15,0.9299669404383336,152.1429185133714,180.0412948528364,0.6256913998364275,551.7939792107859,142.35740544245795,13,816.0,425.61538461538464,306.293850863714,840.4331,567.9728,262.90292
2019-08-16,0.6135649398865488,275.59681569612945,360.4035962796966,0.0,130.28584058305225,264.883821780865,13,930.0,304.53846153846155,239.061573443822,914.2905,569.4223,317.17648
2019-08-17,0.6506155982639928,340.38722170316254,377.86654354231433,0.0,1210.6531631333735,340.38722170316254,13,418.0,136.07692307692307,124.35062091954717,691.00104,476.46417,223.19087
2019-08-18,0.3235012420100214,229.9835463303786,257.3285040238237,0.0,324.03474730007883,78.1863532433143,13,454.0,212.69230769230768,162.12412149100692,706.26697,290.87863,256.3593
2019-08-19,0.5306813562380202,221.19439315795898,255.27228395942583,0.0,121.22251509178841,45.17383135282077,13,898.0,414.0769230769231,260.03892706620593,753.28467,459.2508,278.73404
