date,correlation,mae,rmse,r2,num_points,actual_max,actual_mean,actual_std,predicted_max,predicted_mean,predicted_std
2020-01-01,0.9703315994371936,79.56247429630386,89.98614437969395,0.9280692610488892,14,987.0,461.6428527832031,348.185546875,969.8523559570312,423.7494812011719,328.5199890136719
2020-01-02,0.9627379233894088,72.03042751640488,90.72564362102622,0.9108420552624504,11,821.0,351.0,318.673828125,781.097412109375,346.34405517578125,266.75860595703125
2020-01-03,0.98447114441474,52.93614252674495,63.994707668383136,0.9384774893543544,11,715.0,337.6363525390625,270.59722900390625,763.2800903320312,370.71722412109375,298.7154235839844
2020-01-04,0.9633068413991454,88.52833337690028,112.92206174946764,0.8838306364279503,14,982.0,511.4285583496094,343.8153991699219,1006.7470703125,501.2169799804688,402.6434020996094
2020-01-05,0.9624354189002956,118.20960575334324,146.96658110733242,0.8061614519800433,14,1014.0,566.8571166992188,346.41033935546875,1039.922607421875,569.5764770507812,453.42474365234375
2020-01-06,0.9515308825125948,81.19200110524513,104.84860932941962,0.855213021808292,14,919.0,459.6428527832031,285.9501342773437,901.3076171875,399.0584411621094,284.4090270996094
2020-01-07,0.9211962538213871,94.21758909367836,127.49556037962196,0.8419303914464678,12,978.0,484.75,334.9385681152344,983.82421875,505.0428466796875,325.8435974121094
2020-01-08,0.9563621535316318,96.23808621418986,117.6819281006028,0.8549419875717663,13,946.0,559.3846435546875,321.6028747558594,1020.057373046875,541.2401123046875,383.835693359375
2020-01-09,0.9402754613315308,74.83216235878722,100.7336892945044,0.8706166734056666,11,820.0,327.2727355957031,293.71893310546875,773.2114868164062,294.804931640625,273.8983764648437
2020-01-10,0.7495267312921795,155.80805992777073,205.08444523249184,0.5369321245686096,13,838.9999389648438,314.30767822265625,313.6833190917969,720.6629028320312,271.23199462890625,255.99078369140625
2020-01-11,0.8190198889466189,153.47405575594829,193.3974541489207,0.66267788943909,13,949.0,444.8461608886719,346.5847473144531,956.658935546875,442.1264343261719,314.9540100097656
2020-01-12,0.7855512130667075,131.009025446531,192.3738399573515,0.5602824785302316,14,874.0,391.0,301.05889892578125,934.3530883789062,438.9734802246094,288.1731262207031
2020-01-13,0.9603101359545156,93.32479640308992,118.08716065847524,0.8337988062077596,12,950.0,603.1666870117188,302.5379943847656,1022.9129028320312,668.4609985351562,349.181396484375
2020-01-14,0.8320598254772741,124.19024089946072,192.5213239954549,0.6100109588812196,14,992.0,442.7857055664063,319.9226379394531,997.216552734375,497.8586730957031,338.0167541503906
2020-01-15,0.976891697768681,42.46555134001218,50.88065128754805,0.95025226400502,10,697.0,407.2000122070313,240.46104431152344,751.5687866210938,409.12591552734375,250.10079956054688
